CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,area_total,tipo_suelo,riesgo_sismo,pct_afectacion_sismo,riesgo_inundacion,severidad_inundacion,pct_afectacion_inundacion,riesgo_laderas,pct_afectacion_laderas,ruse_emergencias,pob_total,imu_2020,fracturas_count,fracturas_longitud_m,suma_riesgos,riesgo_sismo_label,riesgo_inundacion_label,riesgo_laderas_label,tipo_suelo_label,riesgo_sismo_norm,riesgo_inundacion_norm,riesgo_laderas_norm,pct_afectacion_sismo_norm,pct_afectacion_inundacion_norm,pct_afectacion_laderas_norm,fracturas_count_norm,fracturas_longitud_m_norm,imu_2020_norm,ruse_emergencias_norm,pob_total_norm,tipo_suelo_norm,area_total_norm,severidad_inundacion_norm,indice_riesgo_compuesto,riesgo_general,riesgo_general_label,alto_riesgo,sismo_x_inundacion,fracturas_por_area,pob_densidad,log_pob,log_area,indice_x_pob,indice_x_area,imu_x_indice,sismo_x_suelo
090070001508A,09,007,0001,508A,142395.8818500302,1.0,3.0,58.22288994551943,1.0,12.5,9.154460111330295,2.0,36.71545598043802,5.0,3945.0,119.841069008556,0.0,0.0,6.0,Medio,Muy Bajo,Bajo,Roca (Zona I),0.6,0.2,0.4,0.5822288994551943,0.09154460111330294,0.3671545598043802,0.0,0.0,0.312658013379255,0.15384615384615385,0.4166922478831077,0.0,0.1573303094513884,0.125,0.30298044339460906,1,Bajo,0,3.0,0.0,27704.452886880757,8.28045768658256,11.866373380599692,0.1306078620107887,0.05617197290067837,36.309500225096244,3.0
0901000010313,09,010,0001,0313,192732.93832059077,1.0,3.0,49.951803666791356,1.0,12.5,26.69173571746099,5.0,96.86269709330773,8.0,5423.0,121.724832720105,0.0,0.0,9.0,Medio,Muy Bajo,Muy Alto,Roca (Zona I),0.6,0.2,1.0,0.49951803666791356,0.2669173571746099,0.9686269709330773,0.0,0.0,0.5262576355771963,0.24615384615384617,0.5822792751814398,0.0,0.22512682550988106,0.125,0.37350509394306214,2,Bajo-Medio,0,3.0,0.0,28137.3803941048,8.598588829620232,12.169065958877463,0.22133181712869213,0.0937260086899421,45.46484508032634,3.0
0901000012339,09,010,0001,2339,768055.0493886514,1.0,3.0,56.506269616785744,1.0,12.5,42.05833066294713,5.0,94.25654670241475,7.0,3534.0,124.876374372312,2.0,76.30500765411102,9.0,Medio,Muy Bajo,Muy Alto,Roca (Zona I),0.6,0.2,1.0,0.5650626961678574,0.4205833066294713,0.9425654670241476,0.04173622704507506,1.0,0.8836103662436948,0.2153846153846154,0.37064605828932246,0.0,1.0,0.125,0.4007228911392977,2,Bajo-Medio,0,3.0,2.6039800162656825,4601.232688741461,8.170468578330674,13.551617990441633,0.15474563703068112,0.40072289113929777,50.04082177346617,3.0
0901000010898,09,010,0001,0898,142248.48714361555,1.0,3.0,63.99113195672513,1.0,12.5,27.392456890323054,1.0,16.932577212135552,6.0,2279.0,122.898511788756,1.0,76.30500765411102,5.0,Medio,Muy Bajo,Muy Bajo,Roca (Zona I),0.6,0.2,0.2,0.6399113195672512,0.2739245689032305,0.16932577212135552,0.02086811352253753,1.0,0.6593408901852488,0.18461538461538463,0.23004272996766686,0.0,0.1571317907401042,0.125,0.31021324402610007,1,Bajo,0,3.0,7.029951742055363,16021.26002014417,7.731930721948486,11.865337746664789,0.07725247042949046,0.057453387865557315,38.1247460279699,3.0
0901000012288,09,010,0001,2288,768055.0493886514,1.0,3.0,77.19603004513637,1.0,12.5,33.513166482381024,4.0,84.92329547013344,12.0,5792.0,123.797935150914,2.0,76.30500765411102,8.0,Medio,Muy Bajo,Alto,Roca (Zona I),0.6,0.2,0.8,0.7719603004513637,0.33513166482381024,0.8492329547013344,0.04173622704507506,1.0,0.7613263404702938,0.36923076923076925,0.6236200147437434,0.0,1.0,0.125,0.4019297289625389,2,Bajo-Medio,0,3.0,2.6039800162656825,7541.126127105417,8.664405571096625,13.551617990441633,0.2543820128012922,0.4019297289625389,49.75807052132883,3.0
090100001224A,09,010,0001,224A,222359.05315066405,1.0,3.0,46.33840332391361,1.0,12.5,18.029629552003666,5.0,85.33577713081417,6.0,3148.0,122.663768570996,1.0,76.30500765411102,9.0,Medio,Muy Bajo,Muy Alto,Roca (Zona I),0.6,0.2,1.0,0.46338403323913613,0.18029629552003665,0.8533577713081416,0.02086811352253753,1.0,0.6327233997220556,0.18461538461538463,0.32740073180951446,0.0,0.26502878860942186,0.125,0.37476018659669125,2,Bajo-Medio,0,3.0,4.4972308787554915,14157.282806322288,8.054840221101024,12.312053208097167,0.12891275390989282,0.1084965463302867,45.96949679831981,3.0
0901000012254,09,010,0001,2254,287410.30768497975,1.0,3.0,34.947680718997276,1.0,12.5,15.848884469254997,4.0,65.70899284979873,10.0,4676.0,123.975290136408,1.0,76.30500765411102,8.0,Medio,Muy Bajo,Alto,Roca (Zona I),0.6,0.2,0.8,0.34947680718997276,0.15848884469254998,0.6570899284979873,0.02086811352253753,1.0,0.7814365897888191,0.3076923076923077,0.49858948533580105,0.0,0.3526431373991677,0.125,0.36169865263148093,2,Bajo-Medio,0,3.0,3.4793463326167986,16269.42345131615,8.450412157725886,12.568669596616402,0.18481154998686605,0.13534957048300422,44.8416954019357,3.0
0901000011171,09,010,0001,1171,768055.0493886514,1.0,3.0,73.07513689836922,1.0,12.5,45.71034690817104,5.0,100.0,32.5,9151.5,123.317537524327,2.0,76.30500765411102,9.0,Medio,Muy Bajo,Muy Alto,Roca (Zona I),0.6,0.2,1.0,0.7307513689836922,0.4571034690817104,1.0,0.04173622704507506,1.0,0.7068541415874545,1.0,1.0,0.0,1.0,0.125,0.4600632506548294,2,Bajo-Medio,1,3.0,2.6039800162656825,11915.161559427697,9.121782344994392,13.551617990441633,0.4600632506548294,0.4600632506548294,56.73386717619078,3.0
0901000011843,09,010,0001,1843,768055.0493886514,1.0,3.0,56.15370174239996,1.0,12.5,24.005047798323567,5.0,88.47471706783355,16.0,8392.0,120.180386125982,4.0,76.30500765411102,9.0,Medio,Muy Bajo,Muy Alto,Roca (Zona I),0.6,0.2,1.0,0.5615370174239996,0.24005047798323567,0.8847471706783355,0.08347245409015012,1.0,0.3511331191704631,0.49230769230769234,0.9149097785973725,0.0,1.0,0.125,0.3994620239275042,2,Bajo-Medio,0,3.0,5.207960032531365,10926.300148250804,9.035153304082828,13.551617990441633,0.3663099278587789,0.3994620239275042,48.00750027827371,3.0
0901000011580,09,010,0001,1580,429373.2437358476,1.0,3.0,64.2918510881826,1.0,12.5,14.014934360854948,5.0,82.27382357636164,17.0,6453.0,121.545860452912,1.0,76.30500765411102,9.0,Medio,Muy Bajo,Muy Alto,Roca (Zona I),0.6,0.2,1.0,0.6429185108818259,0.14014934360854947,0.8227382357636164,0.02086811352253753,1.0,0.5059640029830639,0.5230769230769231,0.6976748354773007,0.0,0.5438460632061689,0.125,0.40647728266346445,2,Bajo-Medio,1,3.0,2.3289760472713676,15028.882433042138,8.772455372611907,12.970084180643306,0.286619450912674,0.22723692722424743,49.405631075892316,3.0
0901000011241,09,010,0001,1241,612598.5706419591,1.0,3.0,40.26292009246601,1.0,12.5,34.61764761991267,1.0,22.68401805192823,32.5,5752.0,125.04431927685,0.0,0.0,5.0,Medio,Muy Bajo,Muy Bajo,Roca (Zona I),0.6,0.2,0.2,0.4026292009246601,0.34617647619912667,0.22684018051928231,0.0,0.0,0.9026536082062916,1.0,0.6191386337613799,0.0,0.7906232823941389,0.125,0.35734301648428746,2,Bajo-Medio,1,3.0,0.0,9389.509338835574,8.657476736863293,13.325466772502276,0.22460110701170533,0.2850157958096943,44.68371424461392,3.0
0901000011237,09,010,0001,1237,510935.35850598913,1.0,3.0,66.90446435664163,1.0,12.5,18.01712294178358,1.0,39.50918257531261,29.0,4443.0,123.782068214242,0.0,0.0,5.0,Medio,Muy Bajo,Muy Bajo,Roca (Zona I),0.6,0.2,0.2,0.6690446435664162,0.1801712294178358,0.39509182575312607,0.0,0.0,0.7595271914274498,0.8923076923076924,0.4724854411135335,0.0,0.6536980810136166,0.125,0.3639614695182243,2,Bajo-Medio,1,3.0,0.0,8695.81626331684,8.39931015075952,13.144000318388596,0.17670117566185548,0.2421190825562305,45.0519034472606,3.0
0900700014804,09,007,0001,4804,87586.10539343907,1.0,3.0,37.5988242182951,1.0,12.5,8.20990853644164,1.0,0.0,0.0,2676.0,121.847847420709,1.0,76.30500765411102,5.0,Medio,Muy Bajo,Muy Bajo,Roca (Zona I),0.6,0.2,0.2,0.375988242182951,0.0820990853644164,0.0,0.02086811352253753,1.0,0.5402062499457158,0.0,0.27452043621762484,0.0,0.0835097058991146,0.125,0.2702195889003025,1,Bajo,0,3.0,11.417336066125715,30552.791312952417,7.892452043520352,11.380389067384657,0.07901520186824121,0.030814824291087305,32.92567523841077,3.0
0901000010489,09,010,0001,0489,138202.36154696505,1.0,3.0,58.00671259818291,1.0,12.5,4.2630287858200155,1.0,22.655059755147086,5.0,3751.0,121.592635769411,1.0,76.30500765411102,5.0,Medio,Muy Bajo,Muy Bajo,Roca (Zona I),0.6,0.2,0.2,0.5800671259818291,0.04263028785820015,0.22655059755147086,0.02086811352253753,1.0,0.5112678475529127,0.15384615384615385,0.3949575501186446,0.0,0.1516822623365428,0.125,0.2958682102538034,1,Bajo,0,3.0,7.2357663704622865,27141.359655604036,8.230044310126114,11.836481513804005,0.12126991822783331,0.053237961779297675,35.97539552513823,3.0
0901000011699,09,010,0001,1699,768055.0493886514,1.0,3.0,63.142730678364344,1.0,12.5,26.170901605394825,4.0,79.34271814200223,30.0,9151.5,120.624837896175,4.0,76.30500765411102,8.0,Medio,Muy Bajo,Alto,Roca (Zona I),0.6,0.2,0.8,0.6314273067836434,0.26170901605394825,0.7934271814200222,0.08347245409015012,1.0,0.40152942398109515,0.9230769230769231,1.0,0.0,1.0,0.125,0.41772690847065336,2,Bajo-Medio,1,3.0,5.207960032531365,11915.161559427697,9.121782344994392,13.551617990441633,0.41772690847065336,0.4177269084706533,50.38824061914289,3.0
0901000011858,09,010,0001,1858,768055.0493886514,1.0,3.0,53.460605806033556,1.0,12.5,30.172849761035067,1.0,14.191295407618796,20.0,9151.5,123.573222845549,6.0,76.30500765411102,5.0,Medio,Muy Bajo,Muy Bajo,Roca (Zona I),0.6,0.2,0.2,0.5346060580603356,0.3017284976103507,0.14191295407618795,0.12520868113522518,1.0,0.735846253326177,0.6153846153846154,1.0,0.0,1.0,0.125,0.35141902255834256,2,Bajo-Medio,1,3.0,7.811940048797048,11915.161559427697,9.121782344994392,13.551617990441633,0.35141902255834256,0.3514190225583426,43.425981186767075,3.0
0901000011218,09,010,0001,1218,323150.8890058475,1.0,3.0,50.24072529980507,1.0,12.5,24.742005705679862,4.0,73.40835622043289,6.0,2825.0,122.249091791148,1.0,76.30500765411102,8.0,Medio,Muy Bajo,Alto,Roca (Zona I),0.6,0.2,0.8,0.5024072529980507,0.24742005705679862,0.7340835622043289,0.02086811352253753,1.0,0.5857032756126701,0.18461538461538463,0.29121358037692896,0.0,0.40078037595377414,0.125,0.35553103797193514,2,Bajo-Medio,0,3.0,3.09452962693816,8742.046196100302,7.946617563244472,12.685877736274598,0.10974978771466064,0.14958585466139657,43.463346495633225,3.0
0901000010099,09,010,0001,0099,220814.35688072318,1.0,3.0,59.17565586423172,1.0,12.5,29.825533737659548,1.0,25.069991212980035,17.0,3822.0,121.262631854416,2.0,76.30500765411102,5.0,Medio,Muy Bajo,Muy Bajo,Roca (Zona I),0.6,0.2,0.2,0.5917565586423172,0.2982553373765955,0.25069991212980036,0.04173622704507506,1.0,0.47384876407942733,0.5230769230769231,0.40291200136233984,0.0,0.2629483128562997,0.125,0.32390878156750263,1,Bajo,1,3.0,9.057382084446328,17308.657163376934,8.248790733696412,12.305082142056744,0.1352761146425171,0.09312315483997853,39.27803133363252,3.0
0901000011805,09,010,0001,1805,243151.55560561077,1.0,3.0,53.80765796905927,1.0,12.5,26.01769267456487,1.0,26.645105751480934,12.0,3603.0,121.978727482443,0.0,0.0,5.0,Medio,Muy Bajo,Muy Bajo,Roca (Zona I),0.6,0.2,0.2,0.5380765796905927,0.2601769267456487,0.26645105751480935,0.0,0.0,0.5550467161720445,0.36923076923076925,0.37837644048389957,0.0,0.2930331918348563,0.125,0.3066446160300035,1,Bajo,0,3.0,0.0,14817.918770974378,8.189799618728228,12.40144432618431,0.12072780981872945,0.09707782725356594,37.40412005268217,3.0
0900700014293,09,007,0001,4293,425600.7480546161,1.0,4.0,78.15604862603944,2.0,37.5,38.4031966257828,1.0,0.0,13.0,5256.0,118.988173143029,0.0,0.0,7.0,Alto,Bajo,Muy Bajo,Roca (Zona I),0.8,0.4,0.2,0.7815604862603943,0.384031966257828,0.0,0.0,0.0,0.2159483074146193,0.4,0.5635695095800721,0.0,0.538765073534419,0.375,0.4013222542715626,2,Bajo-Medio,0,8.0,0.0,12349.602353907312,8.567315800819447,12.961259324272321,0.23049224372521807,0.22238386657948017,47.7526018774154,4.0
090070001593A,09,007,0001,593A,87277.04152658391,1.0,4.0,85.46891338525997,5.0,100.0,79.72255077630791,1.0,31.368401658649493,3.0,3627.0,120.510944869993,1.0,76.30500765411102,10.0,Alto,Muy Alto,Muy Bajo,Roca (Zona I),0.8,1.0,0.2,0.8546891338525997,0.7972255077630791,0.3136840165864949,0.02086811352253753,1.0,0.3886151146044426,0.09230769230769231,0.38106526907331767,0.0,0.08309344291352268,1.0,0.5173976419283493,2,Bajo-Medio,0,20.0,11.457766928263807,41557.32064881283,8.196436811235026,11.376854181283882,0.20505941619123888,0.05879387879329833,62.35207870229167,4.0
0900700012649,09,007,0001,2649,217360.6965425875,1.0,3.0,36.60260570877814,2.0,37.5,41.34659651504049,1.0,12.867654779040244,6.0,4309.0,120.052372015956,0.0,0.0,6.0,Medio,Bajo,Muy Bajo,Roca (Zona I),0.6,0.4,0.2,0.3660260570877814,0.4134659651504049,0.12867654779040244,0.0,0.0,0.33661762268333995,0.18461538461538463,0.45747281482261576,0.0,0.25829674689292376,0.375,0.3090360426242664,1,Bajo,0,6.0,0.0,19824.191164918066,8.368693183097793,12.289318049289623,0.14551016856995727,0.08745764972841781,37.10050995546727,3.0
0900700012634,09,007,0001,2634,169345.75051587506,1.0,3.0,67.47942287605764,1.0,12.5,32.03299875565709,1.0,26.172974593903156,3.0,4200.0,120.037316794535,0.0,0.0,5.0,Medio,Muy Bajo,Muy Bajo,Roca (Zona I),0.6,0.2,0.2,0.6747942287605764,0.3203299875565709,0.26172974593903153,0.0,0.0,0.3349105138841231,0.09230769230769231,0.44526105164567514,0.0,0.19362776766384457,0.125,0.2871906024565908,1,Bajo,0,3.0,0.0,24801.330929212054,8.343077871169381,12.039703670083526,0.13180358742475892,0.06332164361503681,34.47358932749515,3.0
090070001262A,09,007,0001,262A,218516.41177470103,1.0,3.0,53.31115214638766,1.0,12.5,21.530734765987535,1.0,27.678330577978393,5.0,5432.0,119.708828234221,0.0,0.0,5.0,Medio,Muy Bajo,Muy Bajo,Roca (Zona I),0.6,0.2,0.2,0.5331115214638766,0.21530734765987536,0.27678330577978394,0.0,0.0,0.2976632562003448,0.15384615384615385,0.5832875859024717,0.0,0.25985332313688536,0.125,0.27830131529635815,1,Bajo,0,3.0,0.0,24858.544746747008,8.600246746551523,12.29462097809895,0.16518961314427336,0.079178445424121,33.31512435016952,3.0
0901000012220,09,010,0001,2220,192509.899328502,1.0,3.0,42.77184899765425,1.0,12.5,15.068380938781441,1.0,10.992718624692602,6.0,3537.0,120.375028073085,1.0,76.30500765411102,5.0,Medio,Muy Bajo,Muy Bajo,Roca (Zona I),0.6,0.2,0.2,0.42771848997654255,0.15068380938781442,0.10992718624692602,0.02086811352253753,1.0,0.3732035338993291,0.18461538461538463,0.37098216186299976,0.0,0.2248264252149679,0.125,0.2789309498445474,1,Bajo,0,3.0,5.194538065253381,18373.081136801207,8.17131687471973,12.167908050995452,0.1078051433754209,0.06991291720159698,33.57632091798966,3.0
0901000012095,09,010,0001,2095,263899.02399370266,1.0,3.0,39.85077212854725,1.0,12.5,11.225248375081692,5.0,91.75850790945265,9.0,5597.0,122.180091725239,0.0,0.0,9.0,Medio,Muy Bajo,Muy Alto,Roca (Zona I),0.6,0.2,1.0,0.39850772128547246,0.11225248375081692,0.9175850790945265,0.0,0.0,0.5778793707781947,0.27692307692307694,0.6017732824547213,0.0,0.32097694088122714,0.125,0.37015920162636295,2,Bajo-Medio,0,3.0,0.0,21208.869647557163,8.630164670075398,12.483325613411088,0.2263870460036883,0.1271844408929274,45.226085207650264,3.0
090100001231A,09,010,0001,231A,163008.2792945349,1.0,3.0,49.292323355495846,1.0,12.5,4.731474619143924,4.0,63.3285948541426,4.0,2927.0,122.700562730622,0.0,0.0,8.0,Medio,Muy Bajo,Alto,Roca (Zona I),0.6,0.2,0.8,0.4929232335549585,0.047314746191439244,0.6332859485414261,0.0,0.0,0.636895482742352,0.12307692307692308,0.302641101881956,0.0,0.18509213805906016,0.125,0.34989401743689896,2,Bajo-Medio,0,3.0,0.0,17956.14316442964,7.982074875081202,12.001562406355882,0.11190949997681289,0.07425980958427332,42.93219283558557,3.0
0901000012324,09,010,0001,2324,263577.4142811316,1.0,3.0,62.364128515697445,1.0,12.5,27.810324116888086,1.0,0.433855603071283,7.0,2742.0,121.120879101632,1.0,76.30500765411102,5.0,Medio,Muy Bajo,Muy Bajo,Roca (Zona I),0.6,0.2,0.2,0.6236412851569745,0.27810324116888085,0.00433855603071283,0.02086811352253753,1.0,0.4577754454065226,0.2153846153846154,0.28191471483852465,0.0,0.32054378051048427,0.125,0.30098721518818783,1,Bajo,0,3.0,3.793951779697635,10403.015779930915,7.916807490937603,12.482106190097879,0.09018269617505448,0.10329133565898448,36.455836101945394,3.0
0901000012023,09,010,0001,2023,159954.906373671,1.0,3.0,49.84840414397982,1.0,12.5,24.903680584150727,4.0,78.80131460303295,9.0,4169.0,121.070477125091,1.0,76.30500765411102,8.0,Medio,Muy Bajo,Alto,Roca (Zona I),0.6,0.2,0.8,0.4984840414397982,0.24903680584150728,0.7880131460303295,0.02086811352253753,1.0,0.4520603745188189,0.27692307692307694,0.44178798138434344,0.0,0.18097969961357846,0.125,0.35499657445412086,2,Bajo-Medio,0,3.0,6.251761966362556,26063.5956377655,8.335671314792847,11.982653471070838,0.16172001517775556,0.07393147649374968,42.9796046469333,3.0
0900700013401,09,007,0001,3401,262614.7883393329,1.0,3.0,68.24037675855946,2.0,37.5,42.9024627071526,1.0,13.378377825923588,5.0,7248.0,120.26317993981,0.0,0.0,6.0,Medio,Bajo,Muy Bajo,Roca (Zona I),0.6,0.4,0.2,0.6824037675855946,0.429024627071526,0.13378377825923587,0.0,0.0,0.3605210945548315,0.15384615384615385,0.7867422825017757,0.0,0.31924726677492954,0.375,0.33338758690381987,1,Bajo,0,6.0,0.0,27599.35967747037,8.888618807300878,12.478447362194052,0.26404340598578224,0.11399249394870428,40.09425135351313,3.0
0900700013365,09,007,0001,3365,142662.59255012672,1.0,3.0,36.27442215000329,1.0,12.5,17.499584586998317,2.0,26.241244423138333,3.0,2467.0,119.050123605045,0.0,0.0,6.0,Medio,Muy Bajo,Bajo,Roca (Zona I),0.6,0.2,0.4,0.3627442215000329,0.17499584586998318,0.2624124442313833,0.0,0.0,0.22297285895496324,0.09230769230769231,0.2511052205847754,0.0,0.15768952903095682,0.125,0.27662971912928924,1,Bajo,0,3.0,0.0,17292.549896239838,7.811163385025278,11.868244638117831,0.07457198460273798,0.05138266187926309,32.93280225517076,3.0
0900700013149,09,007,0001,3149,177204.09417206125,1.0,3.0,51.33987992172327,1.0,12.5,33.53011685910133,2.0,31.4301107198166,1.0,3862.0,118.374272181252,0.0,0.0,6.0,Medio,Muy Bajo,Bajo,Roca (Zona I),0.6,0.2,0.4,0.5133987992172327,0.3353011685910133,0.314301107198166,0.0,0.0,0.1463381898087888,0.03076923076923077,0.4073933823447034,0.0,0.20421178586505523,0.125,0.28054265958166424,1,Bajo,0,3.0,0.0,21794.07884475899,8.259199362666282,12.085063064889226,0.11839105625355269,0.06472623011509401,33.209033143772245,3.0
0901000011260,09,010,0001,1260,768055.0493886514,1.0,3.0,50.47606555586881,1.0,12.5,26.158815054151823,1.0,33.72236725327388,32.5,3638.0,125.153415943183,0.0,0.0,5.0,Medio,Muy Bajo,Muy Bajo,Roca (Zona I),0.6,0.2,0.2,0.5047606555586881,0.26158815054151824,0.3372236725327388,0.0,0.0,0.91502405921823,1.0,0.3822976488434676,0.0,1.0,0.125,0.36613205540560656,2,Bajo-Medio,1,3.0,0.0,4736.639649587276,8.19946419761216,13.551617990441633,0.14554864421849933,0.36613205540560656,45.822677420310406,3.0
0901000010671,09,010,0001,0671,309152.5386888342,1.0,3.0,57.674021571676136,1.0,12.5,31.590395117498513,4.0,69.46499863720544,9.0,4314.0,124.809493110129,0.0,0.0,8.0,Medio,Muy Bajo,Alto,Roca (Zona I),0.6,0.2,0.8,0.5767402157167614,0.31590395117498515,0.6946499863720544,0.0,0.0,0.8760267121756037,0.27692307692307694,0.4580329874454112,0.0,0.3819266834933332,0.125,0.37932516825073653,2,Bajo-Medio,0,3.0,0.0,13954.276482077004,8.369852603517527,12.641593321432069,0.17881317552681827,0.15268350731712163,47.34338197328882,3.0
0901000010667,09,010,0001,0667,399376.59552480845,1.0,3.0,64.66863895380418,1.0,12.5,23.412336102935747,4.0,77.28043429990288,8.0,5010.0,120.943887804161,1.0,76.30500765411102,8.0,Medio,Muy Bajo,Alto,Roca (Zona I),0.6,0.2,0.8,0.6466863895380418,0.23412336102935746,0.7728043429990288,0.02086811352253753,1.0,0.4377064346063074,0.24615384615384617,0.5360090165385365,0.0,0.5034450468430041,0.125,0.3639812191525086,2,Bajo-Medio,0,3.0,2.50390235984142,12544.550822805513,8.519390774959724,12.897662603059475,0.19926196885254527,0.18926453286884148,44.021303732002735,3.0
0901000010559,09,010,0001,0559,181820.0163801622,1.0,3.0,47.343299732272285,1.0,12.5,13.467410022289435,4.0,54.15602400379622,5.0,2371.0,125.056302989399,1.0,76.30500765411102,8.0,Medio,Muy Bajo,Alto,Roca (Zona I),0.6,0.2,0.8,0.47343299732272287,0.13467410022289436,0.5415602400379622,0.02086811352253753,1.0,0.90401243917713,0.15384615384615385,0.24034990622710298,0.0,0.21042874541828802,0.125,0.3669747095422857,2,Bajo-Medio,0,3.0,5.499944505060042,13040.36842149736,7.771488760117616,12.110778055695217,0.09507698588480133,0.08687313201468232,45.892500465966776,3.0
0901000010686,09,010,0001,0686,263411.4409494215,1.0,3.0,27.102247395888973,1.0,12.5,27.069689035337923,4.0,61.72052225785297,4.0,2695.0,123.689477492656,0.0,0.0,8.0,Medio,Muy Bajo,Alto,Roca (Zona I),0.6,0.2,0.8,0.27102247395888973,0.27069689035337924,0.6172052225785297,0.0,0.0,0.7490283464669304,0.12307692307692308,0.27664909218424755,0.0,0.3203202391586941,0.125,0.3377485998554423,2,Bajo-Medio,0,3.0,0.0,10231.142543719185,7.899524472032198,12.481476299330135,0.0994626538393069,0.11583394372237583,41.77594783999581,3.0
0901000010135,09,010,0001,0135,768055.0493886514,1.0,3.0,64.98948146796495,1.0,12.5,35.096361186839935,1.0,29.840029276784666,32.5,9151.5,125.059549485272,1.0,76.30500765411102,5.0,Medio,Muy Bajo,Muy Bajo,Roca (Zona I),0.6,0.2,0.2,0.6498948146796495,0.35096361186839936,0.29840029276784663,0.02086811352253753,1.0,0.9043805587494993,1.0,1.0,0.0,1.0,0.125,0.38034083014022757,2,Bajo-Medio,1,3.0,1.3019900081328413,11915.161559427697,9.121782344994392,13.551617990441633,0.38034083014022757,0.3803408301402275,47.56525286819122,3.0
0901000011627,09,010,0001,1627,365697.77855657635,1.0,3.0,59.50940832249068,1.0,12.5,26.711750397824844,4.0,90.12089573174264,12.0,5748.0,120.646452796523,1.0,76.30500765411102,8.0,Medio,Muy Bajo,Alto,Roca (Zona I),0.6,0.2,0.8,0.5950940832249068,0.26711750397824846,0.9012089573174263,0.02086811352253753,1.0,0.40398033357228913,0.36923076923076925,0.6186904956631435,0.0,0.45808469771823623,0.125,0.3667829142111415,2,Bajo-Medio,0,3.0,2.7344984263974466,15717.896954932525,8.656781205623291,12.809565264117063,0.23037405790150703,0.17463812918915975,44.25105754594563,3.0
0901000010633,09,010,0001,0633,89561.49729158459,1.0,3.0,53.79207016842287,1.0,12.5,18.561906839367882,1.0,16.610997234668314,2.0,1888.0,124.434770908936,0.0,0.0,5.0,Medio,Muy Bajo,Muy Bajo,Roca (Zona I),0.6,0.2,0.2,0.5379207016842287,0.1856190683936788,0.16610997234668315,0.0,0.0,0.8335370304213096,0.06153846153846154,0.18623723086506339,0.0,0.08617026450016758,0.125,0.2990181999634961,1,Bajo,0,3.0,0.0,21080.487230503248,7.543802867501509,11.40269195433002,0.061688942963566695,0.03486796646605167,37.20826121006005,3.0
0901000010648,09,010,0001,0648,73586.74500295032,1.0,3.0,61.79496001909445,1.0,12.5,17.058207283704597,1.0,28.289360737489222,6.0,1560.0,125.664067859958,0.0,0.0,5.0,Medio,Muy Bajo,Muy Bajo,Roca (Zona I),0.6,0.2,0.2,0.6179496001909445,0.17058207283704596,0.2828936073748922,0.0,0.0,0.9729267865237164,0.18461538461538463,0.14948990680968247,0.0,0.06465465302017884,0.125,0.32100538426453834,1,Bajo,0,3.0,0.0,21199.470093934102,7.353081920515431,11.206233782740865,0.054719816363730515,0.030755271220794467,40.33884239163084,3.0
0901000010544,09,010,0001,0544,194146.302531602,1.0,3.0,41.08111139369073,1.0,12.5,43.675368118885615,1.0,20.1771998780244,7.0,2482.0,121.392755285144,1.0,76.30500765411102,5.0,Medio,Muy Bajo,Muy Bajo,Roca (Zona I),0.6,0.2,0.2,0.41081111393690734,0.43675368118885616,0.201771998780244,0.02086811352253753,1.0,0.48860343605458023,0.2153846153846154,0.25278573845316177,0.0,0.22703041654493417,0.125,0.2855022010229853,1,Bajo,0,3.0,5.150754801715711,12784.173417858394,7.817222785508166,12.176372441329594,0.07743172845315516,0.0721682602534372,34.65789882215324,3.0
0901000011913,09,010,0001,1913,147665.0951160263,1.0,3.0,57.68603823037027,1.0,12.5,30.726443627827507,5.0,78.04729080149009,5.0,3983.0,122.770156618285,0.0,0.0,9.0,Medio,Muy Bajo,Muy Alto,Roca (Zona I),0.6,0.2,1.0,0.5768603823037027,0.30726443627827504,0.7804729080149009,0.0,0.0,0.6447867209167406,0.15384615384615385,0.420949559816353,0.0,0.1644271547349948,0.125,0.379157397399364,2,Bajo-Medio,0,3.0,0.0,26973.199027640214,8.290041618704489,11.902708889805576,0.1650203697581453,0.07289622429471308,46.549213061701245,3.0
0901000011773,09,010,0001,1773,365028.6690361044,1.0,3.0,67.05403032128531,1.0,12.5,30.357224146360686,1.0,20.66171095536116,12.0,4680.0,121.748366516055,0.0,0.0,5.0,Medio,Muy Bajo,Muy Bajo,Roca (Zona I),0.6,0.2,0.2,0.6705403032128531,0.30357224146360684,0.2066171095536116,0.0,0.0,0.5289261283892116,0.36923076923076925,0.4990376234340374,0.0,0.45718350687534104,0.125,0.31593568452264265,1,Bajo,0,3.0,0.0,12820.910785878872,8.45126704130007,12.807733914291601,0.16156684735463775,0.15015275599594913,38.46465351476342,3.0
